product_id,brand,title,field,value,status,source_url,checked_at,notes
D06,Vari,"Vari Electric Standing Desk (60x30)",cable_management,True,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"60x30 caps at 200lb — notably below the 275-355 range of rivals. Ships mostly pre-assembled."
D06,Vari,"Vari Electric Standing Desk (60x30)",returns_window_days,30,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"60x30 caps at 200lb — notably below the 275-355 range of rivals. Ships mostly pre-assembled."
D06,Vari,"Vari Electric Standing Desk (60x30)",noise_db,,UNVERIFIED — fill from checkout page,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"60x30 caps at 200lb — notably below the 275-355 range of rivals. Ships mostly pre-assembled."
D06,Vari,"Vari Electric Standing Desk (60x30)",shipping_usd,,UNVERIFIED — fill from checkout page,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"60x30 caps at 200lb — notably below the 275-355 range of rivals. Ships mostly pre-assembled."
D06,Vari,"Vari Electric Standing Desk (60x30)",eta_min_days,,UNVERIFIED — fill from checkout page,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"60x30 caps at 200lb — notably below the 275-355 range of rivals. Ships mostly pre-assembled."
D06,Vari,"Vari Electric Standing Desk (60x30)",eta_max_days,,UNVERIFIED — fill from checkout page,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"60x30 caps at 200lb — notably below the 275-355 range of rivals. Ships mostly pre-assembled."
D06,Vari,"Vari Electric Standing Desk (60x30)",returns_fee_usd,,UNVERIFIED — fill from checkout page,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"60x30 caps at 200lb — notably below the 275-355 range of rivals. Ships mostly pre-assembled."
D07,Branch,"Branch Duo (57x27)",price_usd,549.0,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",width_in,57,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",depth_in,27,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",height_min_in,25.5,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",height_max_in,50.5,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",weight_capacity_lb,275,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",motors,2,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",leg_stages,2,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",warranty_years,10,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",top_material,laminate,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",presets,4,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",cable_management,False,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",returns_window_days,30,VERIFIED,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",noise_db,,UNVERIFIED — fill from checkout page,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",shipping_usd,,UNVERIFIED — fill from checkout page,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",eta_min_days,,UNVERIFIED — fill from checkout page,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",eta_max_days,,UNVERIFIED — fill from checkout page,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D07,Branch,"Branch Duo (57x27)",returns_fee_usd,,UNVERIFIED — fill from checkout page,https://www.companionlink.com/blog/2026/08/vari-electric-standing-desk-alternatives-4-standing-desks-for-american-buyers-in-2026/,2026-08-18,"$549 across all three sizes. 10 desktop finishes; 5 leg colors. Low-profile C legs. Cable tray sold separately."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",price_usd,449.0,VERIFIED,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",width_in,53,VERIFIED,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",depth_in,29,VERIFIED,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",height_min_in,29.4,VERIFIED,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",height_max_in,48.0,VERIFIED,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",weight_capacity_lb,265,VERIFIED,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",motors,2,VERIFIED,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",leg_stages,2,VERIFIED,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",warranty_years,5,VERIFIED,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",top_material,laminate,VERIFIED,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",presets,4,VERIFIED,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",cable_management,False,VERIFIED,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",returns_window_days,30,VERIFIED,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",noise_db,,UNVERIFIED — fill from checkout page,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",shipping_usd,,UNVERIFIED — fill from checkout page,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",eta_min_days,,UNVERIFIED — fill from checkout page,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",eta_max_days,,UNVERIFIED — fill from checkout page,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D08,Autonomous,"Autonomous SmartDesk Core (53x29)",returns_fee_usd,,UNVERIFIED — fill from checkout page,https://www.autonomous.ai/ourblog/exploring-top-standing-desk-brands-and-their-products,2026-08-18,"Budget dual-motor entry point. 30-day trial. 5-yr warranty tier."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",price_usd,599.0,VERIFIED,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",width_in,42,VERIFIED,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",depth_in,30,VERIFIED,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",height_min_in,25.3,VERIFIED,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",height_max_in,50.9,VERIFIED,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",weight_capacity_lb,355,VERIFIED,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",motors,2,VERIFIED,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",leg_stages,3,VERIFIED,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",warranty_years,15,VERIFIED,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",top_material,laminate,VERIFIED,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",presets,2,VERIFIED,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",cable_management,True,VERIFIED,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",returns_window_days,30,VERIFIED,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",noise_db,56,VERIFIED,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",shipping_usd,,UNVERIFIED — fill from checkout page,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",eta_min_days,,UNVERIFIED — fill from checkout page,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",eta_max_days,,UNVERIFIED — fill from checkout page,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D09,UPLIFT,"UPLIFT V2 (42x30 laminate)",returns_fee_usd,,UNVERIFIED — fill from checkout page,https://www.tomsguide.com/reviews/uplift-v2-standing-desk,2026-08-18,"From $569-599 for 42x30 laminate. 355lb; 15-yr incl desktop; 3-stage; free return shipping within 30 days. Programmable keypad +$29 (base has 2-button)."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",price_usd,949.0,VERIFIED,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",width_in,70,VERIFIED,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",depth_in,31.5,VERIFIED,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",height_min_in,25.0,VERIFIED,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",height_max_in,48.4,VERIFIED,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",weight_capacity_lb,265,VERIFIED,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",motors,2,VERIFIED,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",leg_stages,2,VERIFIED,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",warranty_years,5,VERIFIED,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",top_material,laminate,VERIFIED,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",presets,4,VERIFIED,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",cable_management,True,VERIFIED,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",returns_window_days,30,VERIFIED,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",noise_db,50,VERIFIED,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",shipping_usd,,UNVERIFIED — fill from checkout page,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",eta_min_days,,UNVERIFIED — fill from checkout page,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",eta_max_days,,UNVERIFIED — fill from checkout page,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D10,Secretlab,"Secretlab MAGNUS Pro (70x31.5)",returns_fee_usd,,UNVERIFIED — fill from checkout page,https://standingdeskreference.com/manufacturers/secretlab/,2026-08-18,"$749-1300 configured. Integrated power supply column; magnetic cable mgmt. 5-yr frame/motor; 1-yr electronics. Ships from Utah."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",price_usd,1295.0,VERIFIED,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",width_in,60,VERIFIED,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",depth_in,30,VERIFIED,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",height_min_in,24.5,VERIFIED,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",height_max_in,50.0,VERIFIED,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",weight_capacity_lb,300,VERIFIED,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",motors,2,VERIFIED,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",leg_stages,3,VERIFIED,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",warranty_years,10,VERIFIED,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",top_material,solid_ash,VERIFIED,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",presets,4,VERIFIED,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",cable_management,True,VERIFIED,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",returns_window_days,30,VERIFIED,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",noise_db,,UNVERIFIED — fill from checkout page,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",shipping_usd,,UNVERIFIED — fill from checkout page,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",eta_min_days,,UNVERIFIED — fill from checkout page,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",eta_max_days,,UNVERIFIED — fill from checkout page,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D11,Ergonofis,"Ergonofis Sway (60x30 solid wood)",returns_fee_usd,,UNVERIFIED — fill from checkout page,https://www.bsuperb.com/top-11-standing-desks-with-best-warranty-for-home-office-use-in-the-us-2026/,2026-08-18,"Premium solid wood; 10-yr warranty tier. Made in Canada; long lead times reported."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",price_usd,579.0,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
